Industry,OrgSize,Category,Rank,Tool,Count,Pct,CategoryRespondents,GroupSize
"Transportation, or Supply Chain",100 to 499 employees,AIModels,5,openAI Reasoning models,18,25.7,70,168
"Transportation, or Supply Chain",100 to 499 employees,Database,1,PostgreSQL,73,59.8,122,168
"Transportation, or Supply Chain",100 to 499 employees,Database,2,MySQL,42,34.4,122,168
"Transportation, or Supply Chain",100 to 499 employees,Database,3,Microsoft SQL Server,39,32.0,122,168
"Transportation, or Supply Chain",100 to 499 employees,Database,4,SQLite,39,32.0,122,168
"Transportation, or Supply Chain",100 to 499 employees,Database,5,Redis,35,28.7,122,168
"Transportation, or Supply Chain",100 to 499 employees,Platform,1,Docker,84,73.7,114,168
"Transportation, or Supply Chain",100 to 499 employees,Platform,2,npm,57,50.0,114,168
"Transportation, or Supply Chain",100 to 499 employees,Platform,3,Amazon Web Services (AWS),53,46.5,114,168
"Transportation, or Supply Chain",100 to 499 employees,Platform,4,Pip,46,40.4,114,168
"Transportation, or Supply Chain",100 to 499 employees,Platform,5,Homebrew,37,32.5,114,168
"Transportation, or Supply Chain",20 to 99 employees,AIModels,1,openAI GPT (chatbot models),40,78.4,51,152
"Transportation, or Supply Chain",20 to 99 employees,AIModels,2,Anthropic: Claude Sonnet,25,49.0,51,152
"Transportation, or Supply Chain",20 to 99 employees,AIModels,3,openAI Reasoning models,18,35.3,51,152
"Transportation, or Supply Chain",20 to 99 employees,AIModels,4,Gemini (Flash general purpose models),16,31.4,51,152
"Transportation, or Supply Chain",20 to 99 employees,AIModels,5,Gemini (Pro Reasoning models),14,27.5,51,152
"Transportation, or Supply Chain",20 to 99 employees,Database,1,PostgreSQL,64,57.7,111,152
"Transportation, or Supply Chain",20 to 99 employees,Database,2,MySQL,43,38.7,111,152
"Transportation, or Supply Chain",20 to 99 employees,Database,3,SQLite,41,36.9,111,152
"Transportation, or Supply Chain",20 to 99 employees,Database,4,Microsoft SQL Server,40,36.0,111,152
"Transportation, or Supply Chain",20 to 99 employees,Database,5,Redis,32,28.8,111,152
"Transportation, or Supply Chain",20 to 99 employees,Platform,1,npm,60,69.8,86,152
"Transportation, or Supply Chain",20 to 99 employees,Platform,2,Docker,59,68.6,86,152
"Transportation, or Supply Chain",20 to 99 employees,Platform,3,Amazon Web Services (AWS),39,45.3,86,152
"Transportation, or Supply Chain",20 to 99 employees,Platform,4,Pip,38,44.2,86,152
"Transportation, or Supply Chain",20 to 99 employees,Platform,5,Kubernetes,29,33.7,86,152
"Transportation, or Supply Chain","5,000 to 9,999 employees",AIModels,1,openAI GPT (chatbot models),18,78.3,23,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",AIModels,2,Anthropic: Claude Sonnet,7,30.4,23,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",AIModels,3,Gemini (Flash general purpose models),6,26.1,23,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",AIModels,4,DeepSeek (R- Reasoning models),5,21.7,23,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",AIModels,5,openAI Image generating models,5,21.7,23,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",Database,1,PostgreSQL,20,50.0,40,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",Database,2,Microsoft SQL Server,15,37.5,40,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",Database,3,SQLite,14,35.0,40,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",Database,4,MySQL,13,32.5,40,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",Database,5,Oracle,12,30.0,40,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",Platform,1,Docker,25,78.1,32,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",Platform,2,Amazon Web Services (AWS),16,50.0,32,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",Platform,3,npm,16,50.0,32,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",Platform,4,Pip,14,43.8,32,54
"Transportation, or Supply Chain","5,000 to 9,999 employees",Platform,5,Kubernetes,12,37.5,32,54
"Transportation, or Supply Chain",500 to 999 employees,AIModels,1,openAI GPT (chatbot models),22,81.5,27,61
"Transportation, or Supply Chain",500 to 999 employees,AIModels,2,Anthropic: Claude Sonnet,10,37.0,27,61
"Transportation, or Supply Chain",500 to 999 employees,AIModels,3,DeepSeek (R- Reasoning models),9,33.3,27,61
"Transportation, or Supply Chain",500 to 999 employees,AIModels,4,Gemini (Flash general purpose models),7,25.9,27,61
"Transportation, or Supply Chain",500 to 999 employees,AIModels,5,openAI Image generating models,6,22.2,27,61
"Transportation, or Supply Chain",500 to 999 employees,Database,1,PostgreSQL,28,62.2,45,61
"Transportation, or Supply Chain",500 to 999 employees,Database,2,Microsoft SQL Server,21,46.7,45,61
"Transportation, or Supply Chain",500 to 999 employees,Database,3,SQLite,19,42.2,45,61
"Transportation, or Supply Chain",500 to 999 employees,Database,4,MySQL,17,37.8,45,61
"Transportation, or Supply Chain",500 to 999 employees,Database,5,Redis,16,35.6,45,61
"Transportation, or Supply Chain",500 to 999 employees,Platform,1,Docker,29,76.3,38,61
"Transportation, or Supply Chain",500 to 999 employees,Platform,2,npm,20,52.6,38,61
"Transportation, or Supply Chain",500 to 999 employees,Platform,3,Pip,19,50.0,38,61
"Transportation, or Supply Chain",500 to 999 employees,Platform,4,Microsoft Azure,17,44.7,38,61
"Transportation, or Supply Chain",500 to 999 employees,Platform,5,Maven (build tool),15,39.5,38,61
"Transportation, or Supply Chain",I don’t know,AIModels,1,Anthropic: Claude Sonnet,3,100.0,3,15
"Transportation, or Supply Chain",I don’t know,AIModels,2,openAI GPT (chatbot models),3,100.0,3,15
"Transportation, or Supply Chain",I don’t know,AIModels,3,openAI Reasoning models,2,66.7,3,15
"Transportation, or Supply Chain",I don’t know,AIModels,4,DeepSeek (R- Reasoning models),1,33.3,3,15
"Transportation, or Supply Chain",I don’t know,AIModels,5,Gemini (Flash general purpose models),1,33.3,3,15
"Transportation, or Supply Chain",I don’t know,Database,1,PostgreSQL,6,54.5,11,15
"Transportation, or Supply Chain",I don’t know,Database,2,MySQL,5,45.5,11,15
"Transportation, or Supply Chain",I don’t know,Database,3,Microsoft SQL Server,4,36.4,11,15
"Transportation, or Supply Chain",I don’t know,Database,4,SQLite,4,36.4,11,15
"Transportation, or Supply Chain",I don’t know,Database,5,MariaDB,3,27.3,11,15
"Transportation, or Supply Chain",I don’t know,Platform,1,Microsoft Azure,8,100.0,8,15
"Transportation, or Supply Chain",I don’t know,Platform,2,Docker,6,75.0,8,15
"Transportation, or Supply Chain",I don’t know,Platform,3,Pip,6,75.0,8,15
"Transportation, or Supply Chain",I don’t know,Platform,4,Amazon Web Services (AWS),4,50.0,8,15
"Transportation, or Supply Chain",I don’t know,Platform,5,Homebrew,4,50.0,8,15
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",AIModels,1,Anthropic: Claude Sonnet,7,77.8,9,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",AIModels,2,openAI GPT (chatbot models),7,77.8,9,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",AIModels,3,Gemini (Pro Reasoning models),4,44.4,9,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",AIModels,4,openAI Image generating models,4,44.4,9,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",AIModels,5,DeepSeek (R- Reasoning models),3,33.3,9,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",Database,1,MySQL,10,50.0,20,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",Database,2,PostgreSQL,10,50.0,20,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",Database,3,SQLite,10,50.0,20,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",Database,4,BigQuery,6,30.0,20,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",Database,5,Firebase Realtime Database,3,15.0,20,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",Platform,1,Docker,8,72.7,11,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",Platform,2,Pip,7,63.6,11,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",Platform,3,npm,6,54.5,11,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",Platform,4,Amazon Web Services (AWS),5,45.5,11,28
"Transportation, or Supply Chain","Just me - I am a freelancer, sole proprietor, etc.",Platform,5,Google Cloud,5,45.5,11,28
"Transportation, or Supply Chain",Less than 20 employees,AIModels,1,openAI GPT (chatbot models),31,86.1,36,86
"Transportation, or Supply Chain",Less than 20 employees,AIModels,2,Gemini (Flash general purpose models),17,47.2,36,86
"Transportation, or Supply Chain",Less than 20 employees,AIModels,3,Anthropic: Claude Sonnet,15,41.7,36,86
"Transportation, or Supply Chain",Less than 20 employees,AIModels,4,Gemini (Pro Reasoning models),11,30.6,36,86
"Transportation, or Supply Chain",Less than 20 employees,AIModels,5,openAI Image generating models,7,19.4,36,86
"Transportation, or Supply Chain",Less than 20 employees,Database,1,PostgreSQL,36,57.1,63,86
"Transportation, or Supply Chain",Less than 20 employees,Database,2,Microsoft SQL Server,20,31.7,63,86
"Transportation, or Supply Chain",Less than 20 employees,Database,3,MySQL,19,30.2,63,86
"Transportation, or Supply Chain",Less than 20 employees,Database,4,SQLite,17,27.0,63,86
"Transportation, or Supply Chain",Less than 20 employees,Database,5,Redis,16,25.4,63,86
"Transportation, or Supply Chain",Less than 20 employees,Platform,1,Docker,35,74.5,47,86
"Transportation, or Supply Chain",Less than 20 employees,Platform,2,npm,30,63.8,47,86
"Transportation, or Supply Chain",Less than 20 employees,Platform,3,Amazon Web Services (AWS),17,36.2,47,86
"Transportation, or Supply Chain",Less than 20 employees,Platform,4,Pip,15,31.9,47,86
"Transportation, or Supply Chain",Less than 20 employees,Platform,5,Google Cloud,13,27.7,47,86
